user_id,show_title,genre,watch_duration,watch_date,rating
38,Show_7,Comedy,112,2025-03-25 12:45:59.631590,5
55,Show_42,Drama,146,2024-12-05 12:45:59.631593,2
17,Show_22,Fantasy,20,2025-03-23 12:45:59.631596,3
83,Show_15,Fantasy,9,2025-01-21 12:45:59.631599,4
4,Show_9,Romance,134,2024-08-19 12:45:59.631602,2
60,Show_50,Documentary,18,2025-04-27 12:45:59.631604,1
89,Show_16,Documentary,51,2024-11-08 12:45:59.631605,3
96,Show_3,Horror,128,2024-08-04 12:45:59.631607,5
100,Show_30,Horror,20,2025-04-09 12:45:59.631609,3
46,Show_26,Fantasy,67,2025-01-28 12:45:59.631611,3
43,Show_40,Sci-Fi,149,2024-08-10 12:45:59.631613,5
59,Show_35,Sci-Fi,98,2024-08-31 12:45:59.631616,2
82,Show_4,Comedy,55,2024-12-12 12:45:59.631619,4
91,Show_1,Documentary,99,2025-03-07 12:45:59.631622,2
69,Show_15,Comedy,17,2024-10-18 12:45:59.631625,4
54,Show_37,Thriller,113,2025-01-21 12:45:59.631628,3
25,Show_38,Documentary,21,2025-06-25 12:45:59.631631,2
94,Show_15,Sci-Fi,85,2025-03-10 12:45:59.631634,4
54,Show_22,Action,15,2025-05-18 12:45:59.631638,3
74,Show_16,Fantasy,30,2025-03-15 12:45:59.631640,1
1,Show_24,Romance,30,2024-12-17 12:45:59.631642,3
67,Show_21,Horror,99,2024-09-29 12:45:59.631643,2
71,Show_49,Horror,105,2025-02-01 12:45:59.631646,4
10,Show_43,Thriller,20,2025-07-04 12:45:59.631650,4
38,Show_26,Drama,144,2024-08-24 12:45:59.631652,4
37,Show_19,Thriller,98,2024-08-30 12:45:59.631655,4
47,Show_9,Comedy,51,2025-05-01 12:45:59.631659,5
23,Show_34,Drama,5,2025-02-11 12:45:59.631661,4
12,Show_20,Fantasy,170,2024-08-26 12:45:59.631665,3
99,Show_13,Thriller,38,2024-12-15 12:45:59.631668,3
19,Show_43,Sci-Fi,59,2025-05-16 12:45:59.631671,2
31,Show_45,Thriller,157,2025-02-05 12:45:59.631674,1
42,Show_38,Thriller,12,2025-03-24 12:45:59.631677,2
49,Show_50,Drama,147,2024-07-25 12:45:59.631680,2
72,Show_26,Fantasy,124,2025-05-28 12:45:59.631683,5
69,Show_28,Horror,57,2025-02-21 12:45:59.631687,4
93,Show_19,Documentary,103,2024-12-07 12:45:59.631689,1
54,Show_14,Documentary,131,2024-12-08 12:45:59.631690,2
82,Show_15,Comedy,173,2025-06-02 12:45:59.631692,5
41,Show_36,Romance,74,2025-05-04 12:45:59.631694,1
85,Show_36,Thriller,21,2025-03-12 12:45:59.631695,4
79,Show_32,Documentary,44,2025-06-24 12:45:59.631697,4
78,Show_45,Sci-Fi,94,2024-11-26 12:45:59.631698,2
62,Show_3,Sci-Fi,102,2024-12-20 12:45:59.631700,5
100,Show_38,Thriller,77,2025-03-27 12:45:59.631701,1
30,Show_4,Drama,14,2024-10-02 12:45:59.631703,1
19,Show_45,Drama,70,2025-04-02 12:45:59.631705,2
92,Show_7,Sci-Fi,92,2025-03-26 12:45:59.631707,2
99,Show_30,Thriller,109,2024-10-24 12:45:59.631709,5
66,Show_43,Romance,133,2025-04-17 12:45:59.631715,4
81,Show_19,Sci-Fi,31,2024-09-04 12:45:59.631718,2
63,Show_41,Thriller,49,2024-08-15 12:45:59.631721,4
35,Show_8,Comedy,15,2025-02-23 12:45:59.631725,5
38,Show_2,Horror,96,2025-06-15 12:45:59.631729,3
60,Show_8,Action,46,2025-04-27 12:45:59.631732,3
90,Show_19,Comedy,124,2025-03-19 12:45:59.631734,2
86,Show_33,Horror,160,2025-06-02 12:45:59.631735,5
33,Show_7,Action,36,2025-05-22 12:45:59.631737,2
99,Show_46,Action,23,2024-12-26 12:45:59.631738,2
88,Show_24,Thriller,96,2025-03-09 12:45:59.631740,5
33,Show_23,Action,152,2025-05-25 12:45:59.631741,4
61,Show_10,Horror,104,2024-07-30 12:45:59.631743,4
81,Show_20,Action,48,2025-01-31 12:45:59.631745,5
16,Show_17,Horror,54,2025-03-04 12:45:59.631746,5
72,Show_17,Sci-Fi,92,2024-08-18 12:45:59.631748,1
49,Show_21,Sci-Fi,138,2025-04-03 12:45:59.631749,2
9,Show_40,Thriller,90,2024-09-17 12:45:59.631751,3
25,Show_1,Documentary,30,2024-12-04 12:45:59.631753,4
99,Show_47,Documentary,54,2024-11-11 12:45:59.631754,2
2,Show_12,Romance,53,2024-11-19 12:45:59.631756,1
43,Show_16,Action,94,2024-07-31 12:45:59.631757,4
77,Show_27,Thriller,11,2025-02-17 12:45:59.631760,2
47,Show_16,Sci-Fi,52,2024-09-18 12:45:59.631761,4
82,Show_26,Action,74,2024-08-20 12:45:59.631763,1
4,Show_27,Romance,60,2024-12-30 12:45:59.631764,1
58,Show_40,Romance,10,2025-02-24 12:45:59.631766,3
14,Show_34,Comedy,111,2024-11-09 12:45:59.631768,1
66,Show_46,Fantasy,58,2024-09-03 12:45:59.631769,5
54,Show_15,Horror,131,2024-09-16 12:45:59.631771,2
29,Show_26,Romance,128,2024-08-06 12:45:59.631773,2
97,Show_17,Fantasy,17,2024-09-08 12:45:59.631774,1
90,Show_48,Documentary,84,2024-07-15 12:45:59.631776,2
21,Show_34,Thriller,170,2024-09-22 12:45:59.631778,5
32,Show_6,Romance,6,2024-11-10 12:45:59.631779,3
17,Show_6,Action,46,2024-11-23 12:45:59.631781,1
29,Show_8,Action,153,2025-01-21 12:45:59.631782,5
30,Show_48,Comedy,61,2024-09-18 12:45:59.631784,1
72,Show_21,Drama,173,2024-08-07 12:45:59.631786,3
16,Show_14,Comedy,75,2024-10-19 12:45:59.631787,3
46,Show_11,Action,115,2024-11-26 12:45:59.631789,5
13,Show_14,Fantasy,59,2025-06-23 12:45:59.631791,3
43,Show_27,Fantasy,81,2024-11-29 12:45:59.631792,1
94,Show_25,Action,37,2024-11-13 12:45:59.631794,2
17,Show_31,Fantasy,17,2025-01-15 12:45:59.631795,3
13,Show_21,Documentary,104,2025-06-13 12:45:59.631797,2
42,Show_48,Drama,133,2024-10-01 12:45:59.631799,5
29,Show_45,Documentary,118,2024-08-21 12:45:59.631800,4
1,Show_25,Action,170,2024-08-06 12:45:59.631807,5
89,Show_25,Action,77,2024-09-20 12:45:59.631809,3
73,Show_11,Thriller,102,2025-02-06 12:45:59.631811,5
50,Show_47,Comedy,111,2024-11-28 12:45:59.631812,1
96,Show_35,Documentary,142,2025-06-21 12:45:59.631814,5
70,Show_41,Comedy,114,2025-04-10 12:45:59.631815,1
55,Show_31,Horror,147,2025-06-15 12:45:59.631817,5
71,Show_34,Documentary,52,2024-08-01 12:45:59.631819,2
81,Show_27,Documentary,41,2024-09-27 12:45:59.631820,1
14,Show_41,Horror,86,2024-12-24 12:45:59.631822,5
11,Show_24,Sci-Fi,142,2025-07-04 12:45:59.631826,3
34,Show_11,Documentary,84,2025-05-10 12:45:59.631828,4
75,Show_34,Comedy,62,2025-06-08 12:45:59.631830,4
2,Show_7,Horror,66,2025-03-20 12:45:59.631831,5
65,Show_22,Romance,85,2024-08-25 12:45:59.631833,1
71,Show_32,Sci-Fi,35,2024-07-25 12:45:59.631834,4
3,Show_10,Fantasy,115,2025-06-29 12:45:59.631837,2
79,Show_28,Documentary,82,2024-11-29 12:45:59.631840,1
52,Show_38,Documentary,21,2025-02-03 12:45:59.631843,3
41,Show_21,Documentary,82,2024-11-18 12:45:59.631845,1
65,Show_47,Action,81,2024-09-30 12:45:59.631848,2
17,Show_31,Documentary,61,2024-09-07 12:45:59.631852,1
68,Show_32,Sci-Fi,166,2025-04-20 12:45:59.631855,5
69,Show_37,Drama,165,2024-11-04 12:45:59.631858,4
36,Show_48,Romance,88,2025-01-11 12:45:59.631862,5
30,Show_27,Romance,174,2025-01-18 12:45:59.631864,3
9,Show_34,Sci-Fi,29,2024-08-22 12:45:59.631865,5
87,Show_21,Drama,29,2025-02-08 12:45:59.631867,2
80,Show_29,Documentary,45,2025-02-01 12:45:59.631868,5
86,Show_39,Thriller,159,2025-01-17 12:45:59.631870,2
10,Show_3,Drama,166,2024-10-20 12:45:59.631872,3
34,Show_45,Fantasy,149,2024-09-04 12:45:59.631873,1
57,Show_25,Fantasy,110,2024-09-22 12:45:59.631875,4
68,Show_28,Thriller,156,2025-06-30 12:45:59.631877,1
63,Show_2,Documentary,48,2025-01-18 12:45:59.631878,2
38,Show_15,Romance,133,2024-10-26 12:45:59.631880,3
56,Show_13,Documentary,115,2025-02-17 12:45:59.631881,4
85,Show_25,Action,10,2024-10-19 12:45:59.631884,4
22,Show_34,Horror,106,2024-11-20 12:45:59.631889,1
1,Show_15,Sci-Fi,71,2024-11-20 12:45:59.631892,4
56,Show_8,Drama,66,2025-05-20 12:45:59.631895,1
82,Show_22,Romance,71,2025-07-02 12:45:59.631897,3
66,Show_6,Documentary,33,2025-03-14 12:45:59.631901,5
13,Show_27,Comedy,6,2025-05-03 12:45:59.631904,3
29,Show_3,Thriller,99,2024-08-28 12:45:59.631907,4
32,Show_25,Comedy,179,2025-06-20 12:45:59.631910,2
26,Show_49,Action,130,2024-08-13 12:45:59.631914,2
82,Show_19,Sci-Fi,39,2024-12-23 12:45:59.631917,2
35,Show_3,Thriller,83,2024-07-18 12:45:59.631921,2
26,Show_10,Sci-Fi,61,2024-08-03 12:45:59.631924,5
38,Show_46,Romance,109,2024-10-16 12:45:59.631927,4
60,Show_1,Action,6,2025-02-19 12:45:59.631929,4
43,Show_14,Comedy,11,2025-02-18 12:45:59.631930,4
31,Show_7,Drama,22,2024-09-22 12:45:59.631932,5
47,Show_4,Horror,35,2025-05-15 12:45:59.631934,2
82,Show_16,Thriller,11,2025-03-15 12:45:59.631935,2
53,Show_2,Action,161,2025-01-17 12:45:59.631937,3
34,Show_37,Documentary,95,2024-12-05 12:45:59.631938,4
64,Show_3,Romance,50,2025-01-16 12:45:59.631940,5
85,Show_19,Romance,151,2024-10-11 12:45:59.631941,5
77,Show_37,Fantasy,47,2025-01-16 12:45:59.631943,1
88,Show_36,Documentary,45,2024-08-19 12:45:59.631945,1
19,Show_24,Sci-Fi,109,2025-03-09 12:45:59.631946,4
45,Show_18,Documentary,140,2024-11-07 12:45:59.631948,3
38,Show_43,Thriller,68,2025-05-07 12:45:59.631949,3
21,Show_39,Sci-Fi,175,2024-08-28 12:45:59.631951,3
77,Show_28,Comedy,101,2025-05-20 12:45:59.631953,5
60,Show_36,Thriller,120,2025-02-15 12:45:59.631954,3
72,Show_11,Drama,143,2024-12-29 12:45:59.631956,4
77,Show_20,Romance,105,2025-06-01 12:45:59.631957,2
1,Show_26,Fantasy,35,2024-12-22 12:45:59.631959,5
57,Show_48,Documentary,157,2024-10-09 12:45:59.631961,2
34,Show_13,Action,66,2025-05-26 12:45:59.631962,1
74,Show_7,Thriller,89,2024-10-01 12:45:59.631964,5
24,Show_38,Horror,33,2025-06-12 12:45:59.631967,4
28,Show_3,Horror,92,2025-03-07 12:45:59.631968,2
67,Show_47,Romance,96,2024-10-22 12:45:59.631970,3
74,Show_38,Documentary,165,2025-02-15 12:45:59.631972,2
65,Show_22,Drama,81,2024-09-17 12:45:59.631973,2
46,Show_15,Romance,117,2024-09-14 12:45:59.631975,5
26,Show_50,Thriller,84,2025-01-27 12:45:59.631976,2
49,Show_26,Horror,143,2024-09-06 12:45:59.631978,5
43,Show_25,Horror,62,2025-01-11 12:45:59.631980,5
63,Show_28,Documentary,164,2024-11-18 12:45:59.631981,3
72,Show_34,Comedy,135,2025-04-03 12:45:59.631983,5
65,Show_10,Drama,84,2024-10-10 12:45:59.631985,5
31,Show_32,Romance,82,2025-03-11 12:45:59.631986,1
17,Show_4,Fantasy,124,2024-12-07 12:45:59.631988,3
54,Show_5,Fantasy,167,2024-07-10 12:45:59.631989,4
22,Show_50,Horror,7,2025-05-28 12:45:59.631991,3
68,Show_33,Drama,21,2024-07-28 12:45:59.631992,2
87,Show_20,Sci-Fi,79,2024-08-06 12:45:59.631994,4
53,Show_19,Romance,8,2025-05-30 12:45:59.631996,3
29,Show_11,Fantasy,44,2025-03-04 12:45:59.631997,5
15,Show_11,Romance,175,2025-06-08 12:45:59.631999,3
84,Show_32,Drama,104,2025-02-28 12:45:59.632001,5
12,Show_31,Thriller,97,2025-03-27 12:45:59.632002,1
27,Show_9,Fantasy,9,2024-08-18 12:45:59.632004,3
83,Show_47,Comedy,139,2025-04-15 12:45:59.632005,3
82,Show_26,Documentary,100,2025-02-15 12:45:59.632007,1
8,Show_22,Action,142,2025-05-12 12:45:59.632008,5
69,Show_21,Comedy,169,2024-12-08 12:45:59.632010,2
2,Show_50,Comedy,135,2024-12-25 12:45:59.632012,3
83,Show_27,Sci-Fi,34,2024-08-10 12:45:59.632013,1
72,Show_4,Drama,54,2024-09-29 12:45:59.632015,4
35,Show_46,Thriller,164,2024-07-22 12:45:59.632017,3
96,Show_12,Horror,173,2024-12-17 12:45:59.632018,1
97,Show_6,Drama,103,2025-03-24 12:45:59.632020,3
6,Show_21,Documentary,93,2024-12-07 12:45:59.632021,1
76,Show_2,Romance,91,2024-07-07 12:45:59.632023,4
49,Show_16,Drama,131,2025-01-18 12:45:59.632024,3
96,Show_21,Comedy,54,2025-04-26 12:45:59.632026,1
2,Show_28,Comedy,165,2025-06-23 12:45:59.632028,3
20,Show_33,Fantasy,147,2024-07-23 12:45:59.632029,5
72,Show_48,Horror,11,2024-10-01 12:45:59.632031,4
53,Show_42,Horror,150,2025-06-24 12:45:59.632032,5
51,Show_12,Romance,65,2024-11-24 12:45:59.632034,5
25,Show_33,Sci-Fi,92,2024-10-24 12:45:59.632036,5
54,Show_16,Comedy,57,2025-06-17 12:45:59.632038,1
9,Show_26,Documentary,174,2024-11-28 12:45:59.632039,1
17,Show_37,Romance,58,2024-12-02 12:45:59.632041,4
99,Show_50,Horror,156,2024-10-07 12:45:59.632042,2
31,Show_7,Sci-Fi,112,2024-10-26 12:45:59.632044,2
32,Show_29,Action,119,2024-07-07 12:45:59.632045,3
100,Show_19,Fantasy,59,2025-01-06 12:45:59.632047,4
80,Show_47,Comedy,27,2024-07-13 12:45:59.632048,3
20,Show_9,Sci-Fi,75,2024-11-02 12:45:59.632050,2
10,Show_24,Romance,111,2025-05-01 12:45:59.632052,5
82,Show_29,Romance,161,2024-07-09 12:45:59.632055,5
78,Show_7,Thriller,176,2024-12-11 12:45:59.632057,3
30,Show_42,Thriller,171,2024-09-13 12:45:59.632059,5
52,Show_14,Drama,116,2024-07-11 12:45:59.632061,2
3,Show_32,Horror,178,2025-04-08 12:45:59.632062,3
34,Show_12,Horror,63,2024-11-11 12:45:59.632064,2
54,Show_27,Action,104,2024-09-03 12:45:59.632066,4
70,Show_10,Drama,175,2025-05-10 12:45:59.632067,1
78,Show_9,Sci-Fi,165,2025-04-01 12:45:59.632069,3
4,Show_38,Documentary,36,2024-10-23 12:45:59.632071,5
60,Show_40,Horror,81,2025-04-26 12:45:59.632072,4
35,Show_5,Fantasy,172,2025-03-25 12:45:59.632074,4
86,Show_33,Drama,154,2024-08-14 12:45:59.632075,2
34,Show_35,Comedy,95,2025-01-25 12:45:59.632077,5
54,Show_12,Thriller,22,2025-02-19 12:45:59.632079,4
21,Show_37,Comedy,32,2024-12-23 12:45:59.632080,5
31,Show_32,Action,22,2024-07-11 12:45:59.632082,5
95,Show_41,Comedy,129,2025-06-02 12:45:59.632084,3
60,Show_41,Comedy,103,2024-09-02 12:45:59.632086,1
8,Show_19,Horror,10,2025-03-26 12:45:59.632087,4
81,Show_37,Thriller,92,2025-01-02 12:45:59.632089,5
37,Show_45,Romance,52,2025-03-18 12:45:59.632091,5
72,Show_25,Thriller,135,2025-04-27 12:45:59.632092,2
24,Show_44,Romance,58,2025-05-18 12:45:59.632094,2
91,Show_41,Documentary,115,2024-11-10 12:45:59.632095,5
92,Show_24,Thriller,170,2025-02-15 12:45:59.632097,4
42,Show_40,Documentary,131,2024-08-24 12:45:59.632099,5
44,Show_34,Horror,106,2024-10-22 12:45:59.632100,5
84,Show_3,Sci-Fi,53,2024-07-21 12:45:59.632102,1
58,Show_16,Documentary,26,2025-03-15 12:45:59.632104,1
88,Show_39,Thriller,44,2025-01-06 12:45:59.632105,4
33,Show_31,Romance,68,2024-12-22 12:45:59.632107,2
13,Show_3,Sci-Fi,64,2025-07-02 12:45:59.632108,5
35,Show_41,Comedy,109,2024-10-02 12:45:59.632110,5
62,Show_34,Drama,13,2024-10-27 12:45:59.632112,1
95,Show_49,Sci-Fi,111,2024-11-11 12:45:59.632113,2
13,Show_19,Drama,75,2024-11-01 12:45:59.632115,5
60,Show_10,Thriller,69,2025-01-08 12:45:59.632117,5
43,Show_22,Horror,53,2024-11-14 12:45:59.632118,5
70,Show_21,Fantasy,8,2024-08-06 12:45:59.632120,1
90,Show_5,Action,32,2024-11-26 12:45:59.632122,3
64,Show_26,Comedy,80,2025-04-14 12:45:59.632123,5
31,Show_27,Romance,95,2024-12-29 12:45:59.632125,5
11,Show_27,Sci-Fi,95,2025-05-16 12:45:59.632126,5
30,Show_4,Fantasy,75,2025-05-11 12:45:59.632128,2
26,Show_12,Thriller,111,2025-04-12 12:45:59.632129,3
1,Show_35,Sci-Fi,103,2024-11-24 12:45:59.632132,4
11,Show_14,Sci-Fi,35,2024-11-06 12:45:59.632133,3
51,Show_24,Fantasy,12,2025-05-13 12:45:59.632135,4
53,Show_19,Drama,43,2025-03-03 12:45:59.632137,4
13,Show_48,Thriller,95,2024-09-27 12:45:59.632138,3
28,Show_39,Drama,47,2024-11-05 12:45:59.632140,2
8,Show_31,Action,127,2025-06-11 12:45:59.632142,5
17,Show_35,Romance,121,2024-07-19 12:45:59.632143,3
26,Show_19,Comedy,84,2024-11-17 12:45:59.632145,1
5,Show_43,Comedy,115,2024-09-24 12:45:59.632147,1
38,Show_15,Horror,63,2025-04-25 12:45:59.632148,1
10,Show_49,Action,69,2025-02-23 12:45:59.632150,2
100,Show_1,Drama,98,2024-11-06 12:45:59.632152,1
71,Show_46,Horror,9,2024-09-17 12:45:59.632153,4
83,Show_27,Drama,127,2025-06-20 12:45:59.632155,3
26,Show_23,Documentary,82,2025-06-25 12:45:59.632156,1
71,Show_34,Horror,83,2025-04-02 12:45:59.632158,4
26,Show_1,Drama,142,2024-08-11 12:45:59.632159,3
57,Show_12,Drama,59,2024-10-31 12:45:59.632161,1
36,Show_42,Sci-Fi,36,2025-05-22 12:45:59.632163,5
78,Show_22,Thriller,68,2025-02-21 12:45:59.632165,4
35,Show_49,Action,177,2025-03-22 12:45:59.632166,5
11,Show_2,Fantasy,75,2025-01-24 12:45:59.632168,4
85,Show_6,Horror,15,2024-12-06 12:45:59.632169,1
65,Show_27,Drama,22,2025-02-12 12:45:59.632171,2
72,Show_36,Thriller,173,2025-05-29 12:45:59.632172,1
55,Show_37,Horror,125,2025-01-31 12:45:59.632174,4
14,Show_2,Drama,67,2025-05-05 12:45:59.632176,2
67,Show_11,Sci-Fi,46,2025-06-11 12:45:59.632177,3
24,Show_31,Documentary,45,2024-12-13 12:45:59.632179,1
32,Show_3,Thriller,92,2025-02-22 12:45:59.632180,1
33,Show_30,Action,149,2025-07-03 12:45:59.632182,4
65,Show_36,Romance,46,2024-12-01 12:45:59.632183,3
32,Show_34,Horror,102,2025-01-09 12:45:59.632185,1
84,Show_46,Fantasy,164,2025-04-14 12:45:59.632186,4
100,Show_39,Comedy,74,2024-11-27 12:45:59.632188,2
91,Show_19,Fantasy,81,2025-04-23 12:45:59.632190,2
90,Show_27,Thriller,140,2024-08-19 12:45:59.632191,5
94,Show_31,Comedy,32,2025-03-12 12:45:59.632193,1
75,Show_28,Documentary,163,2024-08-16 12:45:59.632195,1
79,Show_41,Drama,76,2025-03-26 12:45:59.632196,3
20,Show_42,Horror,118,2024-12-21 12:45:59.632198,5
96,Show_15,Action,49,2024-11-02 12:45:59.632200,3
68,Show_44,Documentary,122,2025-04-07 12:45:59.632201,2
40,Show_4,Action,11,2024-10-01 12:45:59.632203,2
86,Show_14,Thriller,148,2025-05-10 12:45:59.632204,3
76,Show_22,Romance,81,2024-10-26 12:45:59.632206,1
37,Show_27,Drama,101,2025-01-04 12:45:59.632207,1
41,Show_11,Romance,35,2025-02-02 12:45:59.632209,5
23,Show_31,Fantasy,136,2024-12-09 12:45:59.632211,1
5,Show_27,Thriller,50,2025-06-10 12:45:59.632212,4
65,Show_34,Documentary,14,2024-10-17 12:45:59.632214,1
61,Show_31,Fantasy,117,2024-12-16 12:45:59.632215,4
92,Show_35,Fantasy,118,2025-01-20 12:45:59.632217,4
35,Show_41,Documentary,97,2025-01-03 12:45:59.632219,5
46,Show_39,Action,115,2024-11-09 12:45:59.632220,4
35,Show_23,Comedy,11,2025-01-18 12:45:59.632222,4
43,Show_22,Documentary,166,2024-09-27 12:45:59.632223,1
62,Show_28,Fantasy,155,2024-11-23 12:45:59.632225,5
29,Show_19,Sci-Fi,120,2025-07-03 12:45:59.632228,1
86,Show_11,Romance,90,2024-09-01 12:45:59.632229,1
61,Show_41,Thriller,116,2024-09-08 12:45:59.632231,1
21,Show_8,Drama,21,2025-05-01 12:45:59.632233,5
71,Show_9,Drama,92,2025-02-14 12:45:59.632234,5
52,Show_13,Thriller,160,2025-05-02 12:45:59.632236,1
27,Show_34,Romance,6,2024-10-06 12:45:59.632238,2
35,Show_20,Drama,142,2025-05-19 12:45:59.632239,1
95,Show_45,Thriller,30,2025-02-02 12:45:59.632241,5
30,Show_17,Comedy,72,2024-11-23 12:45:59.632243,1
31,Show_34,Action,112,2024-09-29 12:45:59.632245,1
40,Show_8,Romance,74,2025-01-13 12:45:59.632247,1
26,Show_20,Romance,123,2025-02-02 12:45:59.632248,4
35,Show_6,Horror,108,2025-05-22 12:45:59.632250,3
30,Show_14,Fantasy,23,2024-11-16 12:45:59.632252,2
79,Show_49,Sci-Fi,92,2024-11-29 12:45:59.632253,1
48,Show_44,Romance,37,2025-06-04 12:45:59.632255,1
63,Show_43,Sci-Fi,114,2024-10-12 12:45:59.632257,3
25,Show_8,Drama,159,2025-03-08 12:45:59.632258,5
17,Show_16,Romance,79,2025-06-21 12:45:59.632260,5
82,Show_43,Sci-Fi,179,2024-10-05 12:45:59.632262,5
7,Show_46,Drama,25,2024-09-21 12:45:59.632263,4
52,Show_46,Romance,6,2025-05-11 12:45:59.632265,1
89,Show_49,Thriller,160,2024-09-08 12:45:59.632267,3
24,Show_50,Romance,11,2025-05-14 12:45:59.632270,3
8,Show_15,Romance,91,2024-10-03 12:45:59.632273,4
97,Show_38,Action,156,2024-09-19 12:45:59.632277,2
60,Show_45,Documentary,12,2024-12-07 12:45:59.632279,2
90,Show_15,Horror,66,2024-10-30 12:45:59.632283,1
44,Show_24,Romance,65,2025-02-04 12:45:59.632286,3
97,Show_25,Comedy,52,2024-10-04 12:45:59.632289,3
80,Show_19,Fantasy,5,2024-07-14 12:45:59.632291,5
68,Show_6,Sci-Fi,114,2024-10-12 12:45:59.632295,2
40,Show_48,Documentary,98,2024-08-07 12:45:59.632311,1
81,Show_13,Documentary,68,2024-11-01 12:45:59.632314,3
59,Show_23,Romance,179,2024-07-13 12:45:59.632316,3
80,Show_38,Comedy,54,2025-03-01 12:45:59.632318,5
78,Show_48,Drama,49,2025-04-16 12:45:59.632319,5
59,Show_20,Comedy,78,2024-12-08 12:45:59.632321,3
18,Show_48,Comedy,157,2025-01-15 12:45:59.632333,4
90,Show_48,Fantasy,63,2024-12-17 12:45:59.632335,1
23,Show_43,Romance,173,2025-06-24 12:45:59.632338,5
7,Show_38,Thriller,11,2025-05-10 12:45:59.632340,4
49,Show_4,Thriller,104,2024-08-10 12:45:59.632341,5
91,Show_22,Comedy,55,2025-03-29 12:45:59.632343,1
38,Show_21,Drama,123,2025-01-13 12:45:59.632344,1
66,Show_30,Fantasy,31,2025-06-10 12:45:59.632346,2
6,Show_20,Thriller,73,2024-08-10 12:45:59.632347,3
64,Show_45,Thriller,66,2025-02-21 12:45:59.632349,4
81,Show_32,Action,104,2025-07-04 12:45:59.632351,2
71,Show_9,Horror,62,2024-10-08 12:45:59.632352,5
64,Show_14,Thriller,52,2025-01-23 12:45:59.632354,2
32,Show_46,Thriller,134,2024-10-06 12:45:59.632356,4
33,Show_12,Sci-Fi,43,2024-07-09 12:45:59.632357,4
73,Show_9,Drama,137,2025-02-12 12:45:59.632359,1
61,Show_31,Action,135,2025-01-20 12:45:59.632361,2
76,Show_33,Sci-Fi,26,2025-04-28 12:45:59.632362,2
97,Show_27,Drama,155,2025-04-24 12:45:59.632364,4
94,Show_36,Romance,64,2024-10-31 12:45:59.632365,5
42,Show_3,Comedy,100,2025-01-22 12:45:59.632367,1
33,Show_28,Thriller,62,2024-07-18 12:45:59.632369,1
85,Show_49,Fantasy,77,2025-04-25 12:45:59.632371,3
19,Show_45,Sci-Fi,72,2024-11-18 12:45:59.632372,4
29,Show_32,Thriller,176,2025-01-04 12:45:59.632374,1
30,Show_14,Romance,9,2024-09-29 12:45:59.632375,1
25,Show_48,Action,134,2024-09-15 12:45:59.632377,1
24,Show_38,Drama,18,2024-08-15 12:45:59.632379,1
49,Show_43,Comedy,80,2024-07-30 12:45:59.632381,5
98,Show_37,Documentary,106,2024-12-01 12:45:59.632383,5
21,Show_8,Documentary,168,2024-09-24 12:45:59.632384,3
74,Show_33,Documentary,31,2025-02-25 12:45:59.632386,1
29,Show_36,Horror,78,2024-08-11 12:45:59.632388,5
17,Show_15,Comedy,103,2024-10-03 12:45:59.632389,4
71,Show_31,Documentary,45,2025-02-22 12:45:59.632391,5
54,Show_10,Sci-Fi,155,2025-04-06 12:45:59.632393,5
30,Show_25,Action,17,2024-07-06 12:45:59.632394,1
4,Show_42,Drama,136,2025-01-18 12:45:59.632396,3
89,Show_10,Action,86,2024-11-08 12:45:59.632398,2
80,Show_47,Horror,104,2025-03-04 12:45:59.632400,3
76,Show_29,Sci-Fi,26,2024-08-29 12:45:59.632401,3
74,Show_34,Comedy,69,2025-05-12 12:45:59.632403,2
5,Show_18,Fantasy,7,2024-12-13 12:45:59.632405,1
26,Show_32,Drama,132,2025-02-08 12:45:59.632406,5
28,Show_11,Horror,173,2024-08-26 12:45:59.632409,4
92,Show_25,Fantasy,29,2024-12-15 12:45:59.632411,3
25,Show_27,Horror,60,2025-04-19 12:45:59.632414,2
10,Show_30,Fantasy,56,2025-04-07 12:45:59.632416,1
97,Show_11,Thriller,10,2025-01-07 12:45:59.632419,3
10,Show_48,Thriller,12,2024-08-28 12:45:59.632422,5
65,Show_46,Fantasy,47,2025-03-11 12:45:59.632425,4
71,Show_20,Thriller,138,2025-05-03 12:45:59.632428,2
5,Show_5,Action,112,2025-02-23 12:45:59.632431,1
17,Show_50,Horror,92,2025-01-08 12:45:59.632434,5
83,Show_8,Comedy,32,2024-11-30 12:45:59.632437,1
81,Show_9,Sci-Fi,142,2024-10-27 12:45:59.632440,2
25,Show_16,Action,179,2024-12-16 12:45:59.632442,2
81,Show_28,Fantasy,78,2024-08-17 12:45:59.632450,4
53,Show_25,Sci-Fi,6,2025-01-20 12:45:59.632452,5
35,Show_9,Romance,10,2024-12-17 12:45:59.632453,5
17,Show_48,Horror,44,2025-03-06 12:45:59.632455,2
6,Show_41,Thriller,178,2024-08-29 12:45:59.632457,5
52,Show_5,Horror,26,2025-02-25 12:45:59.632458,3
18,Show_37,Documentary,84,2025-01-15 12:45:59.632460,3
51,Show_35,Romance,100,2024-12-29 12:45:59.632462,5
96,Show_40,Drama,67,2024-08-20 12:45:59.632464,3
30,Show_43,Documentary,107,2025-05-22 12:45:59.632465,4
37,Show_18,Documentary,115,2025-06-29 12:45:59.632467,5
88,Show_20,Action,122,2024-07-15 12:45:59.632469,5
